Røros Hotell,victim,gang,date,Victim Country,Victim sectors,NumberN/AofN/Aemployees,Sales,Ransom Currency,Ransom Paid
,Five Star Products,Karakurt,22/11/2021,USA,Construction,N/A,N/A,,
,Jones Studio Inc.,Karakurt,22/11/2021,USA,Construction,N/A,N/A,,
,Charley's Greenhouse Supply,Grief,22/11/2021,USA,Retail,N/A,N/A,,
,ROTER TRACK SRL,LockBit,22/11/2021,Italy,Industrial,N/A,N/A,,
,Mecfond,LockBit,22/11/2021,Italy,Industrial,N/A,N/A,,
,Fluid Sealing Products,LockBit,22/11/2021,USA,Energy,N/A,N/A,,
,Planters Oil,LockBit,22/11/2021,USA,Energy,N/A,N/A,,
,Kankakee Title,LockBit,22/11/2021,USA,Construction,N/A,N/A,,
,Western Natural Resources LLC,LockBit,22/11/2021,USA,Energy,N/A,N/A,,
,The British Columbia Institute Of Technology,Hive,22/11/2021,Canada,Education,N/A,N/A,,
,DKS Deutsch Kerrigan LLP,Conti,22/11/2021,USA,Services,N/A,N/A,,
,GryphTech,Hive,22/11/2021,Portugal,Technology,N/A,N/A,,
,APower Engineering Pte Ltd,LockBit,21/11/2021,Singapore,Industrial,N/A,N/A,,
,Visage Imaging,BlackByte,21/11/2021,Germany,Healthcare,N/A,N/A,,
,ASPECT STUDIOS ASIA PTY LTD,BlackByte,21/11/2021,Australia,Construction,N/A,N/A,,
,The Glass House,BlackByte,21/11/2021,UK,Construction,N/A,N/A,,
,Canada West Land,BlackByte,21/11/2021,Canada,Energy,N/A,N/A,,
,Purifoy Chevrolet Co.,BlackByte,21/11/2021,USA,Industrial,N/A,N/A,,
,Williams & Rowe Company,BlackByte,21/11/2021,USA,Construction,N/A,N/A,,
,Beaverhead County High School,AvosLocker,21/11/2021,USA,Education,N/A,N/A,,
,The Cochran Firm,AvosLocker,21/11/2021,USA,Services,N/A,N/A,,
,ochsnerEFS,AvosLocker,21/11/2021,USA,Healthcare,N/A,N/A,,
,VR Souliere,AvosLocker,21/11/2021,Canada,Industrial,N/A,N/A,,
,EL Pruitt Co,AvosLocker,21/11/2021,USA,Construction,N/A,N/A,,
,A1 SSI,LockBit,21/11/2021,USA,Construction,N/A,N/A,,
,Duncan Disability,LockBit,21/11/2021,USA,Public,N/A,N/A,,
,SIIX,LockBit,21/11/2021,Japan,Technology,N/A,N/A,,
,TelemÃ³vil El Salvador,LockBit,21/11/2021,El Salvador,Technology,N/A,N/A,,
,MP Evans Group PLC,LockBit,21/11/2021,Indonesia,Consumer,N/A,N/A,,
,Consortium Legal,LockBit,21/11/2021,Mexico,Public,N/A,N/A,,
,Systematica Investments,LockBit,21/11/2021,USA,Services,N/A,N/A,,
,Law Society of South Australia,Haron,21/11/2021,Australia,Public,N/A,N/A,,
,MINISTRY OF ECONOMY AND FINANCE Peru,Everest,20/11/2021,Peru,Public,N/A,N/A,,
,Wet Design,Karakurt,19/11/2021,USA,Media,N/A,N/A,,
,FC Dallas,Karakurt,19/11/2021,USA,Services,N/A,N/A,,
,Starline,Sabbath,19/11/2021,USA,Services,N/A,N/A,,
,RocTechnologies,Sabbath,19/11/2021,UK,Technology,N/A,N/A,,
,EBZ GROUP,Karakurt,19/11/2021,Germany,Services,N/A,N/A,,
,ALPHA TRADING S.P.A.,Karakurt,19/11/2021,Italy,Industrial,N/A,N/A,,
,KBKB,Karakurt,19/11/2021,USA,Services,N/A,N/A,,
,Faber Industrial Technologies,Karakurt,19/11/2021,USA,Consumer,N/A,N/A,,
,MIND Technology,Karakurt,19/11/2021,USA,Technology,N/A,N/A,,
,Yanmar,Karakurt,19/11/2021,Japan,Industrial,N/A,N/A,,
,Implant Conciergeâ„¢,Karakurt,19/11/2021,USA,Healthcare,N/A,N/A,,
,The Preston Partnership,Karakurt,19/11/2021,USA,Construction,N/A,N/A,,
,Pursell Farms,Karakurt,19/11/2021,USA,Hospitality,N/A,N/A,,
,Meritus Associations,Karakurt,19/11/2021,USA,Services,N/A,N/A,,
,Industrial Network Systems,Karakurt,19/11/2021,USA,Technology,N/A,N/A,,
,Better World Books,Karakurt,19/11/2021,Canada,Technology,N/A,N/A,,
,Michael David Winery,Karakurt,19/11/2021,USA,Hospitality,N/A,N/A,,
,DuraTech IndustriesÂ®,Karakurt,19/11/2021,USA,Media,N/A,N/A,,
,Data Access Worldwide,Karakurt,19/11/2021,USA,Technology,N/A,N/A,,
,Comtec USA,Karakurt,19/11/2021,USA,Technology,N/A,N/A,,
,Fiberstar,Karakurt,19/11/2021,USA,Hospitality,N/A,N/A,,
,Katz &amp,Unknown,19/11/2021,USA,Public,N/A,N/A,,
,Gym Source,Karakurt,19/11/2021,USA,Technology,N/A,N/A,,
,Charles River Apparel,Karakurt,19/11/2021,USA,Consumer,N/A,N/A,,
,Hospitality Furnishings &amp,Unknown,19/11/2021,USA,Healthcare,N/A,N/A,,
,Herman &amp,Unknown,19/11/2021,USA,Public,N/A,N/A,,
,Pueblo Bonito Pacifica Golf & Spa Resort,Grief,19/11/2021,Mexico,Hospitality,N/A,N/A,,
,SNR Shopping PUREGOLD,AvosLocker,19/11/2021,Philippines,Retail,N/A,N/A,,
,IP Bridge,LockBit,19/11/2021,Japan,Services,N/A,N/A,,
,HANSHIN DISPENSING PHARMACY CO.,LockBit,19/11/2021,Japan,Healthcare,N/A,N/A,,
,Peschl Ultraviolet GmbH,LockBit,19/11/2021,Germany,Industrial,N/A,N/A,,
,ReiÃŸ Beck GmbH & Co. KG,LockBit,19/11/2021,Germany,Hospitality,N/A,N/A,,
,PKF,LockBit,19/11/2021,Australia,Financial,N/A,N/A,,
,Essextec,LockBit,19/11/2021,USA,Technology,N/A,N/A,,
,BTC Alpha,LockBit,19/11/2021,UK,Financial,N/A,N/A,,
,Royole Corporation,LockBit,19/11/2021,China,Technology,N/A,N/A,,
,HELSA Group International,Conti,19/11/2021,Germany,Consumer,N/A,N/A,,
,AISD,Sabbath,18/11/2021,USA,Consumer,N/A,N/A,,
,Area Energy & Electric,Conti,18/11/2021,USA,Energy,N/A,N/A,,
,FTI Group,Conti,18/11/2021,Germany,Hospitality,N/A,N/A,,
,GC Micro,AvosLocker,18/11/2021,USA,Industrial,N/A,N/A,,
,ADH Health Products,LVBlog,18/11/2021,USA,Healthcare,N/A,N/A,,
,General RV Center,Conti,17/11/2021,USA,Retail,N/A,N/A,,
,Docol,LVBlog,16/11/2021,Brazil,Construction,N/A,N/A,,
,TARGET1 LIMITED,LVBlog,16/11/2021,UK,Communication,N/A,N/A,,
,SCOTT TESTING,LVBlog,16/11/2021,USA,Energy,N/A,N/A,,
,HARTMANN FINANCIAL ADVISORS LLC,Conti,16/11/2021,USA,Financial,N/A,N/A,,
,JAFTEX Corporation,Conti,16/11/2021,USA,Consumer,N/A,N/A,,
,Marymount Manhattan College,Conti,16/11/2021,USA,Education,N/A,N/A,,
,Aisha SteelASML,Conti,15/11/2021,Pakistan,Industrial,N/A,N/A,,
,Unione dei Comuni Terre di Pianura,RansomEXX,15/11/2021,Italy,Public,N/A,N/A,,
,LOGROS S.A.,Conti,15/11/2021,Argentina,Consumer,N/A,N/A,,
,Component Assembly Systems,Lorenz,15/11/2021,USA,Construction,N/A,N/A,,
,Police Brazil,Everest,15/11/2021,Brazil,Public,N/A,N/A,,
,Rintal,LockBit,15/11/2021,Italy,Industrial,N/A,N/A,,
,BSG LLP,LockBit,15/11/2021,USA,Consumer,N/A,N/A,,
,ERA Licence for TV & radio licences,LockBit,15/11/2021,UK,Education,N/A,N/A,,
,McMahan's Flooring,LockBit,15/11/2021,USA,Construction,N/A,N/A,,
,Israel Government (Unspecified),MosesStaff,14/11/2021,Israel,Public,N/A,N/A,,
,GPV FRANCE,Grief,13/11/2021,France,Industrial,N/A,N/A,,
,Società  Italiana degli Autori ed Editori,Everest,13/11/2021,Italy,Services,N/A,N/A,,
,COMMUNAUT DE COMMUNES PAYS D'APT LUBERON,Conti,12/11/2021,France,Public,N/A,N/A,,
,Idea Italia USA,LockBit,12/11/2021,USA,Consumer,N/A,N/A,,
,HKTDC,LockBit,12/11/2021,China,Industrial,N/A,N/A,,
,Cardigos,LockBit,12/11/2021,Portugal,Services,N/A,N/A,,
,Davis & Crump,LockBit,12/11/2021,USA,Services,N/A,N/A,,
,Holy Family RC & CE College,ViceSociety,12/11/2021,UK,Education,N/A,N/A,,
,Reds Rugby (Rugby Australia),LVBlog,12/11/2021,Australia,Entertainment,N/A,N/A,,
,Johnson Memorial Health,Hive,11/11/2021,USA,Healthcare,N/A,N/A,,
,VISTRA,Conti,11/11/2021,UK,Financial,N/A,N/A,,
,Orgill,Conti,11/11/2021,USA,Retail,N/A,N/A,,
,Cogan Wire and Metal Products Ltd,Conti,11/11/2021,USA,Industrial,N/A,N/A,,
,Axio,Conti,11/11/2021,India,Healthcare,N/A,N/A,,
,Greymouse VA PTY Ltd,Conti,11/11/2021,Australia,Services,N/A,N/A,,
,BET SAISONPARAGOT,LockBit,10/11/2021,France,Construction,N/A,N/A,,
,Renault India,CoomingProject,10/11/2021,India,Industrial,N/A,N/A,,
,City of Witten,ViceSociety,10/11/2021,Germany,Public,N/A,N/A,,
,TestOil Oil Analysis,AvosLocker,10/11/2021,USA,Energy,N/A,N/A,,
,Jet Industries Full Service Design And Construction Services,AvosLocker,10/11/2021,USA,Construction,N/A,N/A,,
,Symonds And Sampson,AvosLocker,10/11/2021,UK,Construction,N/A,N/A,,
,Eileen Fisher,AvosLocker,10/11/2021,USA,Retail,N/A,N/A,,
,Wisconsin Homes Inc Home Builders,AvosLocker,10/11/2021,USA,Construction,N/A,N/A,,
,Connect Housing Association (CHA),AvosLocker,10/11/2021,UK,Public,N/A,N/A,,
,Cool Pak,LockBit,10/11/2021,USA,Industrial,N/A,N/A,,
,Abiom,LockBit,10/11/2021,Netherlands,Consumer,N/A,N/A,,
,Evolve Development,LockBit,10/11/2021,Australia,Construction,N/A,N/A,,
,Gunning & LaFazia,LockBit,10/11/2021,USA,Public,N/A,N/A,,
,Transaher,LockBit,10/11/2021,Spain,Transportation,N/A,N/A,,
,A&B Valve and Piping Systems,LockBit,10/11/2021,USA,Energy,N/A,N/A,,
,Breslow Starling,LockBit,10/11/2021,USA,Financial,N/A,N/A,,
,COMFACUNDI,LockBit,10/11/2021,Colombia,Consumer,N/A,N/A,,
,Caspian,LockBit,10/11/2021,USA,Technology,N/A,N/A,,
,EQUITY Bank,Conti,10/11/2021,USA,Financial,N/A,N/A,,
,Ward Arcuri Foley & Dwyer | Law Firm,BonaciGroup,9/11/2021,USA,Public,N/A,N/A,,
,Charles Crown Financial Ltd,BonaciGroup,9/11/2021,UK,Financial,N/A,N/A,,
,Electra Link,Conti,9/11/2021,USA,Technology,N/A,N/A,,
,Hutt,Conti,9/11/2021,USA,Industrial,N/A,N/A,,
,Niemi Bil,Pysa,8/11/2021,Sweden,Industrial,N/A,N/A,,
,ONTEC Automation,Conti,8/11/2021,Germany,Industrial,N/A,N/A,,
,The Skinners Kent Academy,Pysa,8/11/2021,UK,Public,N/A,N/A,,
,Kent County Council,Pysa,8/11/2021,UK,Public,N/A,N/A,,
,Rusty Hardin & Associates,Pysa,8/11/2021,USA,Services,N/A,N/A,,
,R.E. Pedrotti Co.,Pysa,8/11/2021,USA,Energy,N/A,N/A,,
,Union Economique et MonÃ©taire Ouest Africaine (UEMOA),Pysa,8/11/2021,Burkina Faso,Public,N/A,N/A,,
,Skatetown,Pysa,8/11/2021,USA,Services,N/A,N/A,,
,CHRYSO,Pysa,8/11/2021,Spain,Industrial,N/A,N/A,,
,itimCloud,Pysa,8/11/2021,UK,Technology,N/A,N/A,,
,Bayonet,Pysa,8/11/2021,USA,Services,N/A,N/A,,
,Fly Arik Air,Pysa,8/11/2021,UK,Transportation,N/A,N/A,,
,Las Vegas Cancer Center,Pysa,8/11/2021,USA,Healthcare,N/A,N/A,,
,CarpenterProjects,Pysa,8/11/2021,UK,Construction,N/A,N/A,,
,Westmont Helena,Pysa,8/11/2021,USA,Healthcare,N/A,N/A,,
,Woodchurch High School,Pysa,8/11/2021,UK,Education,N/A,N/A,,
,Emkay Food Sales,Pysa,8/11/2021,USA,Consumer,N/A,N/A,,
,Premier Energy,Pysa,8/11/2021,UK,Energy,N/A,N/A,,
,H. Schmincke & Co. GmbH & Co. KG,Pysa,8/11/2021,Germany,Media,N/A,N/A,,
,Stratford Land,Pysa,8/11/2021,USA,Construction,N/A,N/A,,
,Dr Schneider,Pysa,8/11/2021,USA,Healthcare,N/A,N/A,,
,Rockbridge and Bath County,Pysa,8/11/2021,USA,Healthcare,N/A,N/A,,
,Nordic Pharma,Pysa,8/11/2021,France,Healthcare,N/A,N/A,,
,The Leschaco Group,Pysa,8/11/2021,Belgium,Industrial,N/A,N/A,,
,Eason Horticultural Resources,Pysa,8/11/2021,USA,Retail,N/A,N/A,,
,CYPRUS UNIVERSITY OF TECHNOLOGY,Pysa,8/11/2021,Cyprus,Education,N/A,N/A,,
,SociÃ©tÃ© Wallonne du Logement,Pysa,8/11/2021,Belgium,Public,N/A,N/A,,
,Lucton School,Pysa,8/11/2021,UK,Education,N/A,N/A,,
,Hickory Veterinary Hospital,Pysa,8/11/2021,USA,Healthcare,N/A,N/A,,
,Property Damage Restoration,Pysa,8/11/2021,USA,Construction,N/A,N/A,,
,Garner Dental Group,Pysa,8/11/2021,USA,Healthcare,N/A,N/A,,
,MVS Mailers,Pysa,8/11/2021,USA,Media,N/A,N/A,,
,EHS Commerce,Pysa,8/11/2021,USA,Technology,N/A,N/A,,
,Comstock Johnson Architects,Pysa,8/11/2021,USA,Construction,N/A,N/A,,
,La Bodega,Pysa,8/11/2021,USA,Retail,N/A,N/A,,
,Gulfport MS,Pysa,8/11/2021,Norway,Consumer,N/A,N/A,,
,Pitts Baptist Church,Pysa,8/11/2021,USA,Public,N/A,N/A,,
,Emi Jay,Pysa,8/11/2021,USA,Retail,N/A,N/A,,
,Department of Justice and Constitutional Development,Pysa,8/11/2021,South Africa,Public,N/A,N/A,,
,MPRL E&P,Pysa,8/11/2021,Burma,Energy,N/A,N/A,,
,Capitol Beauty School,Pysa,8/11/2021,USA,Education,N/A,N/A,,
,Bryant Industrial Services,Pysa,8/11/2021,USA,Industrial,N/A,N/A,,
,Alternatives,Pysa,8/11/2021,Israel,Public,N/A,N/A,,
,Family Dental Health,Pysa,8/11/2021,USA,Healthcare,N/A,N/A,,
,Community Brands,Pysa,8/11/2021,USA,Technology,N/A,N/A,,
,Vision Source,Pysa,8/11/2021,USA,Healthcare,N/A,N/A,,
,AECOM,Pysa,8/11/2021,USA,Construction,N/A,N/A,,
,Jalasoft,Pysa,8/11/2021,USA,Technology,N/A,N/A,,
,Astera Software,Pysa,8/11/2021,USA,Technology,N/A,N/A,,
,Thunderbird Adventist Academy,Pysa,8/11/2021,USA,Education,N/A,N/A,,
,Raj Transport Inc.,Pysa,8/11/2021,USA,Transportation,N/A,N/A,,
,Metaenergia,Pysa,8/11/2021,Italy,Energy,N/A,N/A,,
,Marten Transport (MRTN NASDAQ),Hive,8/11/2021,USA,Transportation,N/A,N/A,,
,Florida Heart Associates,Pysa,8/11/2021,USA,Healthcare,N/A,N/A,,
,Family Dentist Newbury,Pysa,8/11/2021,UK,Healthcare,N/A,N/A,,
,ProActive Works,Pysa,8/11/2021,USA,Healthcare,N/A,N/A,,
,DiputaciÃ²n de Segovia,Pysa,8/11/2021,Spain,Public,N/A,N/A,,
,City of Bridgeport,Pysa,8/11/2021,USA,Public,N/A,N/A,,
,Ferrara Candy Company,Pysa,8/11/2021,USA,Consumer,N/A,N/A,,
,Universitat AutÃ²noma de Barcelona,Pysa,8/11/2021,Spain,Education,N/A,N/A,,
,City of Fulton police department,Grief,8/11/2021,USA,Public,N/A,N/A,,
,ARGOS CONNECT ENERGY,Conti,8/11/2021,Italy,Energy,N/A,N/A,,
,Westvale Primary School,Pysa,8/11/2021,UK,Education,N/A,N/A,,
,Royale International Couriers Ltd.,LockBit,7/11/2021,UK,Transportation,N/A,N/A,,
,Owens Carolina O & P Network,LockBit,7/11/2021,USA,Healthcare,N/A,N/A,,
,DALLOYAU,Conti,7/11/2021,France,Industrial,N/A,N/A,,
,TRINA SOLAR,Conti,7/11/2021,Australia,Energy,N/A,N/A,,
,MEYER CORPORATION,Conti,7/11/2021,USA,Consumer,N/A,N/A,,
,JEAN FLOC\u2019H,Conti,7/11/2021,France,Hospitality,N/A,N/A,,
,RT TAX,LockBit,7/11/2021,Lithuania,Financial,N/A,N/A,,
,McManis Faulkner lawyers,LockBit,7/11/2021,USA,Public,N/A,N/A,,
,True Blue Environmental,LockBit,7/11/2021,USA,Construction,N/A,N/A,,
,M & M Repuestos y Servicios,LockBit,7/11/2021,Peru,Construction,N/A,N/A,,
,Optimum Design,LockBit,7/11/2021,USA,Industrial,N/A,N/A,,
,Arrowhead Advance,LockBit,7/11/2021,USA,Financial,N/A,N/A,,
,logistia,LockBit,7/11/2021,Spain,Transportation,N/A,N/A,,
,CEPI Management,LockBit,7/11/2021,France,Services,N/A,N/A,,
,Wave Rider Nursery,LockBit,7/11/2021,USA,Healthcare,N/A,N/A,,
,WAC Lighting,LockBit,7/11/2021,USA,Industrial,N/A,N/A,,
,Plumas County,LockBit,7/11/2021,USA,Public,N/A,N/A,,
,Automated Laundry Systems,LockBit,7/11/2021,USA,Industrial,N/A,N/A,,
,Cilento Spa,LockBit,7/11/2021,Italy,Consumer,N/A,N/A,,
,Nurihiko,LockBit,7/11/2021,Japan,Hospitality,N/A,N/A,,
,Fandi,LockBit,7/11/2021,France,Industrial,N/A,N/A,,
,Eban,LockBit,7/11/2021,UK,Financial,N/A,N/A,,
,CHATRIUM HOTELS,LockBit,7/11/2021,Thailand,Hospitality,N/A,N/A,,
,EBERLE SRL,LockBit,7/11/2021,Italy,Industrial,N/A,N/A,,
,VON,MosesStaff,6/11/2021,Israel,Financial,N/A,N/A,,
,Indian Creek Fabricators Incorporated,Conti,6/11/2021,USA,Industrial,N/A,N/A,,
,AHEC Tax Solutions,MosesStaff,6/11/2021,Israel,Financial,N/A,N/A,,
,MATITIAHU BRUCHIM Law office,MosesStaff,6/11/2021,Israel,Public,N/A,N/A,,
,HUDSON BROTHERS Construction Company,Conti,6/11/2021,USA,Construction,N/A,N/A,,
,XacBank,Hive,6/11/2021,Mongolia,Financial,N/A,N/A,,
,VIENNA INSURANCE GROUP,Conti,6/11/2021,Austria,Financial,N/A,N/A,,
,Lakeway Publishers,Grief,6/11/2021,USA,Consumer,N/A,N/A,,
,PORTALP,Conti,6/11/2021,France,Industrial,N/A,N/A,,
,MUTUAL MATERIALS,Conti,6/11/2021,USA,Industrial,N/A,N/A,,
,THE METRO GROUP,Conti,6/11/2021,USA,Industrial,N/A,N/A,,
,Bochane Groep,Conti,6/11/2021,Netherlands,Industrial,N/A,N/A,,
,EZ Loader Boat Trailers,Conti,5/11/2021,USA,Industrial,N/A,N/A,,
,Agricorp Company,Conti,5/11/2021,Nicaragua,Consumer,N/A,N/A,,
,STAR REFRIGERATION LIMITED,Conti,5/11/2021,UK,Industrial,N/A,N/A,,
,L.K. McLean Associates (LKMA),Conti,5/11/2021,USA,Construction,N/A,N/A,,
,CTI Group,LockBit,5/11/2021,Australia,Consumer,N/A,N/A,,
,Growe Eisen Karlen Eilerts,LockBit,5/11/2021,USA,Public,N/A,N/A,,
,Besttaxfiler,LockBit,5/11/2021,USA,Services,N/A,N/A,,
,M3 Inc.,Conti,5/11/2021,USA,Technology,N/A,N/A,,
,Sports Entertainment Network,LVBlog,5/11/2021,Australia,Media,N/A,N/A,,
,Outdoor Venture Corporation (OVC),Suncrypt,5/11/2021,USA,Industrial,N/A,N/A,,
,Anmou Technology (China) Co.,Conti,4/11/2021,China,Technology,N/A,N/A,,
,Vanderveenee,Haron,3/11/2021,Netherlands,Industrial,N/A,N/A,,
,Enesco,Clop,3/11/2021,USA,Retail,N/A,N/A,,
,G.E.W. China Manufacturing Co. Ltd.,Haron,3/11/2021,China,Industrial,N/A,N/A,,
,The Npd Group Inc,Grief,3/11/2021,USA,Services,N/A,N/A,,
,Websites.co.in,CoomingProject,3/11/2021,India,Technology,N/A,N/A,,
,Blue Harbor Resort,AvosLocker,3/11/2021,USA,Hospitality,N/A,N/A,,
,JK TORNEL,LockBit,3/11/2021,Mexico,Industrial,N/A,N/A,,
,Midwest Packaging Solutions,Grief,3/11/2021,USA,Industrial,N/A,N/A,,
,Ehud Leviathan Engineering,MosesStaff,2/11/2021,Israel,Construction,N/A,N/A,,
,David Engineers,MosesStaff,2/11/2021,Israel,Industrial,N/A,N/A,,
,H.G.M Engineering,MosesStaff,2/11/2021,Israel,Technology,N/A,N/A,,
,BenefitExpress,Conti,2/11/2021,USA,Services,N/A,N/A,,
,Socage Italia,Conti,2/11/2021,Italy,Industrial,N/A,N/A,,
,GCF BUSINESS VALUATION,LockBit,2/11/2021,USA,Services,N/A,N/A,,
,Comune di Gonzaga,LockBit,2/11/2021,Italy,Public,N/A,N/A,,
,NEIAS Parker Aero Systems & Equipment Co. Ltd..,LockBit,2/11/2021,USA,Industrial,N/A,N/A,,
,Immo De Laet,LockBit,2/11/2021,Belgium,Construction,N/A,N/A,,
,BDTAID,LockBit,2/11/2021,USA,Construction,N/A,N/A,,
,Morgan Skenderian,LockBit,2/11/2021,USA,Construction,N/A,N/A,,
,WPDN,LockBit,2/11/2021,USA,Public,N/A,N/A,,
,DTS Technical Inc,LockBit,2/11/2021,Canada,Technology,N/A,N/A,,
,Southland Holdings,Conti,2/11/2021,USA,Construction,N/A,N/A,,
,MCHGROUP,Clop,1/11/2021,Switzerland,Retail,N/A,N/A,,
,Logistics Convenience,LockBit,1/11/2021,Japan,Technology,N/A,N/A,,
,THE ORIGINAL LOG CABIN HOMES LTD,LockBit,1/11/2021,USA,Industrial,N/A,N/A,,
,Finite Recruitment,Conti,1/11/2021,Australia,Services,N/A,N/A,,
,Power Plumbing,Conti,1/11/2021,USA,Construction,N/A,N/A,,
,Transource Services Corp.,Grief,31/10/2021,USA,Technology,N/A,N/A,,
,Napili Kai Foundation Gallery,BlackByte,31/10/2021,USA,Hospitality,N/A,N/A,,
,Jobbers Meat Packing Co.,BlackMatter,31/10/2021,USA,Consumer,N/A,N/A,,
,Calibrus,Haron,31/10/2021,USA,Services,N/A,N/A,,
,Armour Transportation Systems,BlackMatter,30/10/2021,Canada,Transportation,N/A,N/A,,
,LINICAL,RagnarLocker,30/10/2021,Japan,Healthcare,N/A,N/A,,
,Marketing Alliance Group,Conti,30/10/2021,USA,Media,N/A,N/A,,
,Acorn Stairlifts,Conti,30/10/2021,USA,Healthcare,N/A,N/A,,
,Perrin Incorporated,Conti,30/10/2021,USA,Consumer,N/A,N/A,,
,ILLUM,Conti,30/10/2021,Denmark,Retail,N/A,N/A,,
,Major Wire Industries,Conti,30/10/2021,Canada,Industrial,N/A,N/A,,
,Los Gatos Tomato Products,Conti,30/10/2021,USA,Consumer,N/A,N/A,,
,Park Hotel & Spa,LockBit,29/10/2021,Macedonia,Hospitality,N/A,N/A,,
,MUTO SEIKO,AvosLocker,29/10/2021,Japan,Technology,N/A,N/A,,
,Moving Station,LockBit,29/10/2021,USA,Transportation,N/A,N/A,,
,Psomagen,LockBit,29/10/2021,USA,Technology,N/A,N/A,,
,Stehimpuls GbR,LockBit,29/10/2021,Germany,Industrial,N/A,N/A,,
,Pandol,LockBit,29/10/2021,USA,Technology,N/A,N/A,,
,Road Rebel Global,LockBit,29/10/2021,USA,Services,N/A,N/A,,
,S. Katzman Produce Inc.,LockBit,29/10/2021,USA,Consumer,N/A,N/A,,
,AMINA Treuhand,LockBit,29/10/2021,Switzerland,Services,N/A,N/A,,
,Rijeka International Airport,LockBit,29/10/2021,Croatia,Transportation,N/A,N/A,,
,DAUMAR,LVBlog,29/10/2021,Spain,Industrial,N/A,N/A,,
,ChaddadGroup,Haron,29/10/2021,Lebanon,Construction,N/A,N/A,,
,CRM GROUP,Haron,29/10/2021,Belgium,Technology,N/A,N/A,,
,Bouquet Mulligan DeMaio,Haron,29/10/2021,USA,Healthcare,N/A,N/A,,
,IDSFULFILLMENT,Haron,29/10/2021,USA,Transportation,N/A,N/A,,
,RWL GmbH,Haron,29/10/2021,Germany,Transportation,N/A,N/A,,
,EISENBERG HEFLER & LEVY LLP,Haron,29/10/2021,USA,Public,N/A,N/A,,
,HAMTACO,Haron,29/10/2021,Iran,Financial,N/A,N/A,,
,CABINET CAZANAVE,Haron,29/10/2021,France,Services,N/A,N/A,,
,Raisetech,Haron,29/10/2021,Taiwan,Technology,N/A,N/A,,
,EPOWER INTERNATIONAL ( SHANGHAl )CO.,Haron,29/10/2021,China,Energy,N/A,N/A,,
,Dongguan IMR Technology Co.,Haron,29/10/2021,China,Industrial,N/A,N/A,,
,Capital Distributors (S) Pte Ltd,Haron,29/10/2021,Singapore,Consumer,N/A,N/A,,
,KPS GROUP,Haron,29/10/2021,USA,Construction,N/A,N/A,,
,Shanghai Cyeco Environmental Technology Co.,Haron,29/10/2021,China,Industrial,N/A,N/A,,
,Xiamen Naier Electronics Co.,Haron,29/10/2021,China,Industrial,N/A,N/A,,
,Consult Three Architects,Haron,29/10/2021,South Africa,Construction,N/A,N/A,,
,Trendico GmbH,Haron,29/10/2021,Austria,Retail,N/A,N/A,,
,Pellisard,Haron,29/10/2021,France,Hospitality,N/A,N/A,,
,G.E.W. CORPORATION LIMITED,Haron,29/10/2021,China,Consumer,N/A,N/A,,
,Siegfried Rivera Law Firm,Haron,29/10/2021,USA,Public,N/A,N/A,,
,Texas Enterprises,Haron,29/10/2021,USA,Energy,N/A,N/A,,
,Folio Mortgage & Finance,LVBlog,29/10/2021,Australia,Financial,N/A,N/A,,
,H Hotels Collection,BlackByte,28/10/2021,Greece,Hospitality,N/A,N/A,,
,SaintAffrique.,LockBit,27/10/2021,France,Public,N/A,N/A,,
,AMISTA investment company,LockBit,27/10/2021,Czech Republic,Services,N/A,N/A,,
,Media Crush,LockBit,27/10/2021,Israel,Communication,N/A,N/A,,
,Dunn Development Corp,LockBit,27/10/2021,USA,Construction,N/A,N/A,,
,IDLINE,LockBit,27/10/2021,France,Technology,N/A,N/A,,
,Lubrication Engineers,LockBit,27/10/2021,USA,Industrial,N/A,N/A,,
,Bird Richard Lawyers for Employers,LockBit,27/10/2021,Canada,Public,N/A,N/A,,
,Tedia High Purity Solvents,LockBit,27/10/2021,USA,Industrial,N/A,N/A,,
,National Rifle Association,Grief,27/10/2021,USA,Consumer,N/A,N/A,,
,Baker Tilly,Cuba,27/10/2021,Belgium,Services,N/A,N/A,,
,Franklin International,Grief,26/10/2021,USA,Industrial,N/A,N/A,,
,Fimmick,BlackMatter,26/10/2021,China,Media,N/A,N/A,,
,Land Oâ€™Frost,Cuba,26/10/2021,USA,Consumer,N/A,N/A,,
,Medical Healthcare Solutions,Conti,26/10/2021,USA,Financial,N/A,N/A,,
,Ideal Living,Conti,26/10/2021,USA,Consumer,N/A,N/A,,
,Wayne Automatic Fire Sprinklers,XingLocker,26/10/2021,USA,Construction,N/A,N/A,,
,ZONA Telekomunikacije,CoomingProject,25/10/2021,Bosnia and Herzegovina and Herzegovina,Technology,N/A,N/A,,
,Pfertner GmbH Immobilienverwaltung,Conti,25/10/2021,Germany,Construction,N/A,N/A,,
,HS LABORI PAARL,Pysa,25/10/2021,South Africa,Education,N/A,N/A,,
,Cenikor,Pysa,25/10/2021,USA,Healthcare,N/A,N/A,,
,Suntide Commercial Realty,Pysa,25/10/2021,N/A,Construction,N/A,N/A,,
,Motor Appliance Corporation,Pysa,25/10/2021,USA,Public,N/A,N/A,,
,MINT Investments,BlackByte,25/10/2021,Czech Republic,Services,N/A,N/A,,
